model,noise_type,noise_rate,seed,loss,model_preparation_time,micro_precision,micro_recall,micro_f1,overall_accuracy,climate-assets_f1,climate-assets_precision,climate-assets_recall,climate-datasets_f1,climate-datasets_precision,climate-datasets_recall,climate-greenhouse-gases_f1,climate-greenhouse-gases_precision,climate-greenhouse-gases_recall,climate-hazards_f1,climate-hazards_precision,climate-hazards_recall,climate-impacts_f1,climate-impacts_precision,climate-impacts_recall,climate-mitigations_f1,climate-mitigations_precision,climate-mitigations_recall,climate-models_f1,climate-models_precision,climate-models_recall,climate-nature_f1,climate-nature_precision,climate-nature_recall,climate-observations_f1,climate-observations_precision,climate-observations_recall,climate-organisms_f1,climate-organisms_precision,climate-organisms_recall,climate-organizations_f1,climate-organizations_precision,climate-organizations_recall,climate-problem-origins_f1,climate-problem-origins_precision,climate-problem-origins_recall,climate-properties_f1,climate-properties_precision,climate-properties_recall,runtime,samples_per_second,steps_per_second,epoch
distilroberta-base,add-delete,5,123,0.6164563298225403,0.0009,0.25139664804469275,0.24324324324324326,0.24725274725274726,0.842605633802817,0.33802816901408445,0.5714285714285714,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.46875,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.40579710144927533,0.3076923076923077,0.5957446808510638,0.2655367231638418,0.1828793774319066,0.4845360824742268,0.0,0.0,0.0,0.4,0.35714285714285715,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237,287.005,9.62,0
distilroberta-base,add-delete,5,999,0.6200619339942932,0.0009,0.22950819672131148,0.22992700729927007,0.22971741112123975,0.8401480437081424,0.3428571428571428,0.5714285714285714,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.0,0.3934426229508197,0.42857142857142855,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.3616236162361623,0.2722222222222222,0.5384615384615384,0.253968253968254,0.1708185053380783,0.4948453608247423,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.036036036036036036,0.08,0.023255813953488372,0.6296,284.286,9.529,0
distilroberta-base,add-delete,10,42,0.6165241003036499,0.0009,0.222011385199241,0.2115732368896926,0.21666666666666667,0.8447336029541058,0.29508196721311475,0.6,0.1956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.41791044776119407,0.42424242424242425,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.33699633699633696,0.26285714285714284,0.46938775510204084,0.25280898876404495,0.17307692307692307,0.46875,0.0,0.0,0.0,0.1818181818181818,0.16666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.01680672268907563,0.03333333333333333,0.011235955056179775,0.6166,290.308,9.731,0
distilroberta-base,add-delete,10,123,0.6123301982879639,0.0009,0.2573099415204678,0.23741007194244604,0.2469597754911132,0.8454097784030953,0.3714285714285714,0.5909090909090909,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.37142857142857144,0.35135135135135137,0.3939393939393939,0.0,0.0,0.0,0.0,0.0,0.0,0.39552238805970147,0.30994152046783624,0.5463917525773195,0.2756598240469208,0.19583333333333333,0.46534653465346537,0.0,0.0,0.0,0.4545454545454546,0.38461538461538464,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.01801801801801802,0.034482758620689655,0.012195121951219513,0.629,284.558,9.538,0
distilroberta-base,add-delete,10,999,0.6154184937477112,0.0009,0.24667931688804554,0.23172905525846701,0.2389705882352941,0.8434352359074041,0.29411764705882354,0.5,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941177,0.45714285714285713,0.48484848484848486,0.0,0.0,0.0,0.0,0.0,0.0,0.3602941176470588,0.28160919540229884,0.5,0.29050279329608936,0.20155038759689922,0.52,0.0,0.0,0.0,0.2608695652173913,0.25,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6109,292.992,9.821,0
distilroberta-base,add-delete,15,42,0.6252606511116028,0.0009,0.23220973782771537,0.2202486678507993,0.2260711030082042,0.8432470258922323,0.3888888888888889,0.6363636363636364,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.3714285714285715,0.34210526315789475,0.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.3282442748091603,0.2606060606060606,0.44329896907216493,0.2601156069364162,0.17928286852589642,0.47368421052631576,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06299212598425197,0.0975609756097561,0.046511627906976744,0.611,292.968,9.82,0
distilroberta-base,add-delete,15,123,0.6285426020622253,0.0009,0.22626262626262628,0.2040072859744991,0.21455938697318008,0.8458392603129445,0.26229508196721313,0.47058823529411764,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.5230769230769231,0.5483870967741935,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3053435114503817,0.24390243902439024,0.40816326530612246,0.26506024096385544,0.1864406779661017,0.4583333333333333,0.0,0.0,0.0,0.17391304347826086,0.15384615384615385,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.03333333333333333,0.011904761904761904,0.6054,295.686,9.911,0
distilroberta-base,add-delete,15,999,0.6311492323875427,0.0009,0.23366336633663368,0.21071428571428572,0.2215962441314554,0.840572033898305,0.3548387096774193,0.6470588235294118,0.24444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.4375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.3346007604562738,0.26506024096385544,0.4536082474226804,0.26627218934911245,0.1875,0.45918367346938777,0.0,0.0,0.0,0.28571428571428564,0.2727272727272727,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.015999999999999997,0.027777777777777776,0.011235955056179775,0.6039,296.4,9.935,0
distilroberta-base,add-delete,20,42,0.6235625147819519,0.0009,0.23940677966101695,0.19964664310954064,0.21772639691714837,0.8444170047627447,0.22641509433962267,0.75,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.0,0.0,0.0,0.0,0.0,0.0,0.31746031746031744,0.2684563758389262,0.3883495145631068,0.29607250755287007,0.21030042918454936,0.5,0.0,0.0,0.0,0.4000000000000001,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.01503759398496241,0.025,0.010752688172043012,0.6102,293.37,9.834,0
distilroberta-base,add-delete,20,123,0.6196457147598267,0.0009,0.2450199203187251,0.2224231464737794,0.233175355450237,0.8463038468356674,0.3636363636363636,0.631578947368421,0.2553191489361702,0.06896551724137931,0.5,0.037037037037037035,0.0,0.0,0.0,0.47457627118644075,0.4827586206896552,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.33076923076923076,0.25903614457831325,0.4574468085106383,0.2976190476190476,0.20833333333333334,0.5208333333333334,0.0,0.0,0.0,0.25,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.02631578947368421,0.011627906976744186,0.6228,287.413,9.634,0
distilroberta-base,add-delete,20,999,0.6199312210083008,0.0009,0.22540983606557377,0.1996370235934664,0.21174205967276225,0.847018921813638,0.2857142857142857,0.5625,0.19148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.4444444444444444,0.3870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.32432432432432434,0.2641509433962264,0.42,0.2544378698224852,0.17768595041322313,0.4479166666666667,0.0,0.0,0.0,0.20000000000000004,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06060606060606061,0.022988505747126436,0.5876,304.642,10.211,0
distilroberta-base,add-delete,25,42,0.6221807599067688,0.0009,0.2521551724137931,0.20855614973262032,0.22829268292682925,0.8504160028323597,0.35820895522388063,0.6666666666666666,0.24489795918367346,0.0689655172413793,1.0,0.03571428571428571,0.0,0.0,0.0,0.38235294117647056,0.3611111111111111,0.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.2684563758389262,0.40404040404040403,0.3018867924528302,0.2171945701357466,0.4948453608247423,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6173,289.969,9.72,0
distilroberta-base,add-delete,25,123,0.6360597014427185,0.0009,0.24435318275154005,0.2148014440433213,0.228626320845341,0.8509349955476403,0.35714285714285715,0.625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.3410852713178295,0.27672955974842767,0.4444444444444444,0.28923076923076924,0.2017167381974249,0.5108695652173914,0.0,0.0,0.0,0.34782608695652173,0.36363636363636365,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03361344537815126,0.0625,0.022988505747126436,0.6308,283.747,9.511,0
distilroberta-base,add-delete,25,999,0.6327735185623169,0.0009,0.2168141592920354,0.1828358208955224,0.19838056680161942,0.8483488872936109,0.25806451612903225,0.5714285714285714,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4307692307692308,0.45161290322580644,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.24369747899159663,0.19863013698630136,0.31521739130434784,0.28571428571428575,0.2,0.5,0.0,0.0,0.0,0.2727272727272727,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.03225806451612903,0.011494252873563218,0.5847,306.133,10.261,0
distilroberta-base,ocr,5,42,0.6291289329528809,0.0009,0.23971377459749552,0.24144144144144145,0.24057450628366248,0.8405194805194806,0.30303030303030304,0.625,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3384615384615384,0.3548387096774194,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.40955631399317405,0.3015075376884422,0.6382978723404256,0.24861878453038672,0.17045454545454544,0.45918367346938777,0.0,0.0,0.0,0.41379310344827586,0.3333333333333333,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.035398230088495575,0.07407407407407407,0.023255813953488372,0.6674,268.191,8.99,0
distilroberta-base,ocr,5,123,0.6269481778144836,0.0009,0.22982456140350876,0.23603603603603604,0.2328888888888889,0.8393073593073593,0.3098591549295775,0.5238095238095238,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.38805970149253727,0.3939393939393939,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.0,0.3783783783783784,0.27722772277227725,0.5957446808510638,0.2613636363636364,0.18110236220472442,0.46938775510204084,0.0,0.0,0.0,0.24242424242424246,0.18181818181818182,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.01680672268907563,0.030303030303030304,0.011627906976744186,0.6613,270.688,9.073,0
distilroberta-base,ocr,5,999,0.633977472782135,0.0009,0.23591549295774647,0.24144144144144145,0.23864648263579696,0.8389610389610389,0.3188405797101449,0.5789473684210527,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.3870967741935484,0.42857142857142855,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.3918918918918919,0.2871287128712871,0.6170212765957447,0.2615803814713896,0.17843866171003717,0.4897959183673469,0.0,0.0,0.0,0.27586206896551724,0.2222222222222222,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.037037037037037035,0.011627906976744186,0.6732,265.878,8.912,0
distilroberta-base,ocr,10,42,0.6433892846107483,0.0009,0.2456813819577735,0.23063063063063063,0.23791821561338286,0.8377489177489178,0.253968253968254,0.6153846153846154,0.16,0.07407407407407407,0.5,0.04,0.0,0.0,0.0,0.41269841269841273,0.4482758620689655,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.0,0.3835616438356164,0.2828282828282828,0.5957446808510638,0.26168224299065423,0.18834080717488788,0.42857142857142855,0.0,0.0,0.0,0.25000000000000006,0.1724137931034483,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.11538461538461539,0.03488372093023256,0.7091,252.445,8.462,0
distilroberta-base,ocr,10,123,0.643359363079071,0.0009,0.23191094619666047,0.22522522522522523,0.22851919561243145,0.84,0.28985507246376807,0.5263157894736842,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.37037037037037035,0.5,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.26666666666666666,0.5957446808510638,0.2590361445783133,0.18376068376068377,0.4387755102040816,0.0,0.0,0.0,0.19354838709677416,0.15,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.050420168067226885,0.09090909090909091,0.03488372093023256,0.7328,244.255,8.187,0
distilroberta-base,ocr,10,999,0.646547257900238,0.0009,0.24214417744916822,0.23603603603603604,0.239051094890511,0.837056277056277,0.3384615384615385,0.7333333333333333,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.3859649122807018,0.4782608695652174,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.40955631399317405,0.3015075376884422,0.6382978723404256,0.2427745664739884,0.1693548387096774,0.42857142857142855,0.0,0.0,0.0,0.30303030303030304,0.22727272727272727,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.034188034188034185,0.06451612903225806,0.023255813953488372,0.6688,267.635,8.971,0
distilroberta-base,ocr,15,42,0.6537449955940247,0.0009,0.2270168855534709,0.218018018018018,0.2224264705882353,0.8367099567099567,0.22580645161290325,0.5833333333333334,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.45,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.3879598662207358,0.28292682926829266,0.6170212765957447,0.23880597014925375,0.16877637130801687,0.40816326530612246,0.0,0.0,0.0,0.25,0.19047619047619047,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08823529411764706,0.03488372093023256,0.7287,245.635,8.234,0
distilroberta-base,ocr,15,123,0.6612043976783752,0.0009,0.22889305816135083,0.21981981981981982,0.22426470588235295,0.8363636363636363,0.2903225806451613,0.75,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428571428575,0.3103448275862069,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.26666666666666666,0.5957446808510638,0.2484472049689441,0.17857142857142858,0.40816326530612246,0.0,0.0,0.0,0.22222222222222224,0.14705882352941177,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.055045871559633024,0.13043478260869565,0.03488372093023256,0.6998,255.785,8.574,0
distilroberta-base,ocr,15,999,0.6669354438781738,0.0009,0.22304832713754646,0.21621621621621623,0.21957913998170173,0.830995670995671,0.19999999999999998,0.6,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.5172413793103449,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.3766233766233766,0.27102803738317754,0.6170212765957447,0.2142857142857143,0.15126050420168066,0.3673469387755102,0.0,0.0,0.0,0.21052631578947367,0.14814814814814814,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.05555555555555555,0.011627906976744186,0.7325,244.37,8.191,0
distilroberta-base,ocr,20,42,0.6725714802742004,0.0009,0.2297029702970297,0.209009009009009,0.2188679245283019,0.8354978354978355,0.16949152542372883,0.5555555555555556,0.1,0.07407407407407407,0.5,0.04,0.0,0.0,0.0,0.3859649122807018,0.4782608695652174,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.36601307189542487,0.2641509433962264,0.5957446808510638,0.23529411764705882,0.17307692307692307,0.3673469387755102,0.0,0.0,0.0,0.2631578947368421,0.18518518518518517,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.03669724770642202,0.08695652173913043,0.023255813953488372,0.7886,226.979,7.608,0
distilroberta-base,ocr,20,123,0.6688089370727539,0.0009,0.23742454728370221,0.2126126126126126,0.22433460076045628,0.8346320346320346,0.2903225806451613,0.75,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.4727272727272727,0.6190476190476191,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.0,0.35932203389830514,0.263681592039801,0.5638297872340425,0.23343848580441637,0.1689497716894977,0.37755102040816324,0.0,0.0,0.0,0.31249999999999994,0.23809523809523808,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.045454545454545456,0.011627906976744186,0.7775,230.236,7.717,0
distilroberta-base,ocr,20,999,0.692517876625061,0.0009,0.2191780821917808,0.2018018018018018,0.2101313320825516,0.8332467532467532,0.2647058823529412,0.5,0.18,0.07407407407407407,0.5,0.04,0.0,0.0,0.0,0.28571428571428564,0.4666666666666667,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.3492063492063492,0.248868778280543,0.5851063829787234,0.2140468227424749,0.15920398009950248,0.32653061224489793,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.1,0.023255813953488372,0.7756,230.776,7.736,0
distilroberta-base,ocr,23,42,0.6786673069000244,0.0009,0.23564356435643563,0.21441441441441442,0.22452830188679243,0.8322077922077922,0.1875,0.42857142857142855,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.3728813559322034,0.44,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.380327868852459,0.27488151658767773,0.6170212765957447,0.2620689655172414,0.19791666666666666,0.3877551020408163,0.0,0.0,0.0,0.19230769230769232,0.12195121951219512,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.05,0.011627906976744186,0.759,235.827,7.905,0
distilroberta-base,ocr,23,123,0.6879591345787048,0.0009,0.24116424116424118,0.209009009009009,0.22393822393822396,0.833939393939394,0.253968253968254,0.6153846153846154,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.339622641509434,0.47368421052631576,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.37500000000000006,0.2714285714285714,0.6063829787234043,0.2517482517482517,0.19148936170212766,0.3673469387755102,0.0,0.0,0.0,0.18604651162790697,0.125,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.1111111111111111,0.023255813953488372,0.8357,214.2,7.18,0
distilroberta-base,ocr,23,999,0.6866634488105774,0.0009,0.24385245901639344,0.21441441441441442,0.22818791946308725,0.8363636363636363,0.2903225806451613,0.75,0.18,0.07692307692307693,1.0,0.04,0.0,0.0,0.0,0.42307692307692313,0.6111111111111112,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.3648208469055375,0.26291079812206575,0.5957446808510638,0.24054982817869416,0.18134715025906736,0.35714285714285715,0.0,0.0,0.0,0.27906976744186046,0.1875,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.01904761904761905,0.05263157894736842,0.011627906976744186,0.7856,227.841,7.637,0
distilroberta-base,switching,5,42,0.6466554403305054,0.0009,0.2656546489563567,0.2211690363349131,0.24137931034482757,0.8396536796536797,0.28169014084507044,0.5,0.19607843137254902,0.06451612903225806,0.3333333333333333,0.03571428571428571,0.0,0.0,0.0,0.463768115942029,0.48484848484848486,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.31213872832369943,0.46956521739130436,0.2926829268292683,0.21011673151750973,0.48214285714285715,0.0,0.0,0.0,0.35714285714285715,0.29411764705882354,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6385,280.364,9.398,0
distilroberta-base,switching,5,123,0.6451113820075989,0.0009,0.2365988909426987,0.20545746388443017,0.21993127147766323,0.8391341991341992,0.3055555555555556,0.5789473684210527,0.20754716981132076,0.06451612903225806,0.5,0.034482758620689655,0.0,0.0,0.0,0.4242424242424243,0.45161290322580644,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3230240549828179,0.2611111111111111,0.42342342342342343,0.2608695652173913,0.1811320754716981,0.46601941747572817,0.0,0.0,0.0,0.4,0.35714285714285715,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.03305785123966942,0.07692307692307693,0.021052631578947368,0.6284,284.845,9.548,0
distilroberta-base,switching,5,999,0.6440126895904541,0.0009,0.24574669187145556,0.20967741935483872,0.22628372497824195,0.8382683982683983,0.2647058823529412,0.5294117647058824,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444445,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3745583038869258,0.30113636363636365,0.4953271028037383,0.2677595628415301,0.18631178707224336,0.47572815533980584,0.0,0.0,0.0,0.32,0.2857142857142857,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.037037037037037035,0.010309278350515464,0.6247,286.547,9.605,0
distilroberta-base,switching,10,42,0.6830480694770813,0.0009,0.26968503937007876,0.19543509272467904,0.22663358147229118,0.8318614718614719,0.2285714285714286,0.47058823529411764,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.40625000000000006,0.4642857142857143,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.3072100313479624,0.28994082840236685,0.32666666666666666,0.33695652173913043,0.2450592885375494,0.5391304347826087,0.0,0.0,0.0,0.34782608695652173,0.36363636363636365,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519083,0.04,0.009433962264150943,0.6316,283.423,9.5,0
distilroberta-base,switching,10,123,0.6829239726066589,0.0009,0.2658959537572254,0.19971056439942114,0.228099173553719,0.8342857142857143,0.25,0.6666666666666666,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.4473684210526316,0.5,0.40476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.3287671232876712,0.2891566265060241,0.38095238095238093,0.2841823056300268,0.20463320463320464,0.4649122807017544,0.0,0.0,0.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0821917808219178,0.18181818181818182,0.05309734513274336,0.6257,286.095,9.59,0
distilroberta-base,switching,10,999,0.682739794254303,0.0009,0.234,0.172821270310192,0.1988105352591334,0.8341125541125541,0.23076923076923078,0.4090909090909091,0.16071428571428573,0.05555555555555555,0.3333333333333333,0.030303030303030304,0.0,0.0,0.0,0.4285714285714286,0.46875,0.39473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.3197278911564626,0.28313253012048195,0.3671875,0.2420749279538905,0.17427385892116182,0.39622641509433965,0.0,0.0,0.0,0.23076923076923075,0.21428571428571427,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6346,282.07,9.455,0
distilroberta-base,switching,15,42,0.7034990787506104,0.0009,0.2679738562091503,0.16312997347480107,0.20280296784830998,0.8292640692640693,0.2191780821917808,0.5,0.14035087719298245,0.0,0.0,0.0,0.0,0.0,0.0,0.417910447761194,0.5185185185185185,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.2781456953642384,0.2641509433962264,0.2937062937062937,0.31736526946107785,0.24423963133640553,0.452991452991453,0.0,0.0,0.0,0.30769230769230765,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.08695652173913043,0.01680672268907563,0.6327,282.904,9.483,0
distilroberta-base,switching,15,123,0.7057449221611023,0.0009,0.2773279352226721,0.18315508021390375,0.22061191626409019,0.8325541125541126,0.2608695652173913,0.5625,0.16981132075471697,0.0,0.0,0.0,0.0,0.0,0.0,0.36619718309859156,0.40625,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.30718954248366015,0.29559748427672955,0.3197278911564626,0.33972602739726027,0.2551440329218107,0.5081967213114754,0.0,0.0,0.0,0.27586206896551724,0.23529411764705882,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.027972027972027975,0.08695652173913043,0.016666666666666666,0.6351,281.855,9.448,0
distilroberta-base,switching,15,999,0.7079841494560242,0.0009,0.2755741127348643,0.1783783783783784,0.21657095980311733,0.8297835497835497,0.2898550724637681,0.625,0.18867924528301888,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.42857142857142855,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.29375,0.27976190476190477,0.3092105263157895,0.32558139534883723,0.24778761061946902,0.4745762711864407,0.0,0.0,0.0,0.4799999999999999,0.5454545454545454,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519085,0.037037037037037035,0.009615384615384616,0.6299,284.151,9.525,0
distilroberta-base,switching,20,42,0.7322139739990234,0.0009,0.2869757174392936,0.16311166875784192,0.20800000000000002,0.8296103896103896,0.2352941176470588,0.6153846153846154,0.14545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.4126984126984127,0.5652173913043478,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.29652996845425866,0.30718954248366015,0.2865853658536585,0.33819241982507287,0.26126126126126126,0.4793388429752066,0.0,0.0,0.0,0.19999999999999998,0.15789473684210525,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.05263157894736842,0.007936507936507936,0.6272,285.403,9.567,0
distilroberta-base,switching,20,123,0.7216293811798096,0.0009,0.293598233995585,0.16878172588832488,0.21434327155519742,0.8303030303030303,0.1791044776119403,0.5454545454545454,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.4931506849315069,0.5806451612903226,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.267515923566879,0.267515923566879,0.267515923566879,0.34383954154727797,0.2727272727272727,0.46511627906976744,0.0,0.0,0.0,0.3636363636363637,0.4444444444444444,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.04225352112676057,0.13043478260869565,0.025210084033613446,0.6404,279.523,9.369,0
distilroberta-base,switching,20,999,0.7332952618598938,0.0009,0.2703296703296703,0.15452261306532664,0.19664268585131894,0.8297835497835497,0.2285714285714286,0.5333333333333333,0.14545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.4927536231884059,0.53125,0.4594594594594595,0.0,0.0,0.0,0.030303030303030307,1.0,0.015384615384615385,0.23870967741935484,0.24342105263157895,0.23417721518987342,0.29824561403508776,0.2372093023255814,0.4015748031496063,0.0,0.0,0.0,0.3703703703703704,0.35714285714285715,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.053691275167785234,0.16666666666666666,0.032,0.6374,280.823,9.413,0
distilroberta-base,switching,25,42,0.7404794692993164,0.0009,0.289532293986637,0.15931372549019607,0.20553359683794467,0.8263203463203463,0.28169014084507044,0.625,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.5,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.28205128205128205,0.29333333333333333,0.2716049382716049,0.33810888252148996,0.2610619469026549,0.4796747967479675,0.0,0.0,0.0,0.1904761904761905,0.2222222222222222,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061225,0.125,0.024390243902439025,0.6355,281.654,9.441,0
distilroberta-base,switching,25,123,0.7406237721443176,0.0009,0.28929384965831434,0.15375302663438256,0.20079051383399207,0.8287445887445888,0.21212121212121213,0.7,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.42622950819672134,0.65,0.3170731707317073,0.0,0.0,0.0,0.0,0.0,0.0,0.26625386996904027,0.28859060402684567,0.2471264367816092,0.33928571428571425,0.2766990291262136,0.43846153846153846,0.0,0.0,0.0,0.2857142857142857,0.23529411764705882,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.09090909090909091,0.024,0.6318,283.31,9.496,0
